NUMERO AGENCIA,RAZON SOCIAL,ESTADO1,TELEFONO,EJECUTIVO,CIUDAD,MUNICIPIO,PROVINCIA,LONGITUD,LATITUD,CALLE,SECTOR,Com.Aplicada,Com.Faltante,Descuento_ISR
159108,COLMADO SULEIKA,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159110,COLMADO BANCA SOTO,A,0000000000,RD.MGarciaJavier,VILLA JUANA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159111,COLMADO BAEZ HERRERA,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159112,COLMADO AIBAR 1,A,0000000000,RD.MGarciaJavier,LOS GUARICANOS (VILLA MELLA),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159113,CAFECTERIA LA PLACITA,A,0000000000,RD.MGarciaJavier,MARIA AUXILIADORA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159114,COLMADO PIMENTEL,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159115,COL ALTAGRACIA 24 DE ABRIL,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159119,CAFECTERIA K C,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159120,DISTRIBUIDORA A Y E  LA  17,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159121,CARNICERIA VICTOR,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159122,C & C,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159123,COLMADO ANEIDA,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159124,MERCADITO GUERRERO,A,0000000000,RD.JColmenares,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159158,FARMACIA JOFAUSAN,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159160,COLMADO VALVUENA,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159173,COLMADO VASQUEZ,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159180,CABAÑA YES (MALECON),A,0000000000,RD.ECollado.NCarrasco,LUZ CONSUELO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159184,COLMADO R Y M RAFAEL,A,0000000000,RD.MGarciaJavier,VILLAS AGRICOLAS (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159186,COL HERNANDEZ 1 GUARICANO,A,0000000000,RD.MGarciaJavier,SABANA PERDIDA (SANTO DOMINGO NORTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159187,COL RAFAEL COBRAR. W,A,0000000000,RD.MGarciaJavier,VILLA JUANA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159211,FARMACIA MIGUELINA,A,0000000000,RD.MGarciaJavier,VILLA AGRIGOLAS (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159212,COL YULEISI LA VICTORIA 1,A,0000000000,RD.MGarciaJavier,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159213,COLMADO IDALMI - IDALMI SOTO PEÑA,A,0000000000,RD.MGarciaJavier,VILLA AGRICOLAS (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159215,COL ANGEL RESP 21,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159216,COL GONZALES EURY AG,A,0000000000,RD.MGarciaJavier,KATANGA LOS MINA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159217,COLMADO GONZALEZ - JOSEFA TEJADA,A,0000000000,RD.MGarciaJavier,VILLA AGRICOLA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159218,COL ISIDRO PRIETO,A,0000000000,RD.MGarciaJavier,VILLAS AGRICOLAS,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159219,COLMADO ANTHONY (DUARTE),A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159223,COLMADO PAPOTE,A,0000000000,RD.ECollado.KHolguin,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159225,COL SAN HILARY 1,A,0000000000,RD.MGarciaJavier,GAZCUE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159226,LANTIGUA 3,A,0000000000,RD.MGarciaJavier,VILLA AGRICOLA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159235,COLMADO RANDY,A,0000000000,RD.ECollado.ELara,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159236,MINIMARKET EL VECINO,A,0000000000,RD.ECollado.KHolguin,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159237,RECARGA SOLUTIONS 3,A,0000000000,RD.ECollado.JBeriguete,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159239,MINIMARKET VECINO,A,0000000000,RD.ECollado.RecargaSolutions,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159241,COL METRO,A,0000000000,RD.MGarciaJavier.EMontero,VILLA AGRICOLA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159243,COL PUJOL LUPERON,A,0000000000,RD.MGarciaJavier,VILLA AGRICOLA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159246,COLMADO ANGELO,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159268,BODEGA YENNIFER,A,0000000000,RD.FSuazo,SAN ISIDRO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159282,SORIANO 2,A,0000000000,RD.RASoriano,HIGÜEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159286,BODEGA LA AVENIDA POTENCIA,A,0000000000,RD.MGarciaJavier.JOvalle,"GUARICANO , CUIDAD MODELO (SANTO DOMINGO NORTE)",N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159297,COLMADO EMMANUEL (CALLE EL SOL),A,0000000000,RD.RFiguereo,SANTO DOMIGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159309,COLMADO OSIRIS CAPOTILLO,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159328,COMERCIAL LA ECONOMIA,A,0000000000,RD.RASoriano,VERON (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159342,ESTEFANI RECARGAS,A,0000000000,RD.EMontero,EL PEÑON,N/A,Barahona,,,N/A,N/A,8.11,5.89,10
159349,EL PRESTIGIO,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159350,SUAVITEL I,A,0000000000,RD.RFiguereo,SANTO DOMIGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159378,COLMADO BUEN PRECIO,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159379,COLMADO CHANEL,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159380,WILSON CELULARES,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159381,COLMADO SANTANA II,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159382,JOSE 5,A,0000000000,RD.JColmenares,PUNTA CANA (BAVARO),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159383,LUICANO DE JESUS DE LOS SANTOS,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159384,CASA NIÑITO SUCESORES,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159411,PHONEXT,A,0000000000,RD.ClienteCalle,CIUDAD DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159422,COL EL GRANDE VILLA MELLA,A,0000000000,RD.MGarciaJavier,VILLAS AGRICOLAS (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159442,COLMADO JULIO,A,0000000000,RD.DSantana,HIGUEY ( LA ALTAGARCIA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
159450,COL ALFA #1,A,0000000000,RD.MCastillo,"VILLA AMELIA, HIGÜEY",N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159548,COLMADO 2,A,0000000000,RD.LColmenarez.YUrbaez,"SANTO DOMINGO NORTE ",N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159549,COLMADO 3,A,0000000000,RD.LColmenarez.YUrbaez,"SANTO DOMINGO NORTE ",N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159550,SR METRO,A,0000000000,RD.LColmenarez.YUrbaez,"SANTO DOMINGO NORTE ",N/A,Peravia,,,N/A,N/A,8.11,5.89,10
159553,BODEGA SOZA ( INDEPENDENCIA),A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159554,COLMADO JOSE (MANGANAGUA),A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159555,COLMADO H & D,A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159563,FRANK 01,A,0000000000,RD.DSantana.FAcosta,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
159566,"GERALDO ",A,0000000000,Rd.LColmenarez.AMuñoz,"SANTO DOMINGO  ESTE ",N/A,Peravia,,,N/A,N/A,8.11,5.89,10
159587,COL PAMELA,A,0000000000,RD.RMejia,SANTO DOMINGO ESTE,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159594,LUIS LAVANDERIA,A,0000000000,RD.JSoler,VILLA HERMOSA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
159598,COLMADO MILAGROS,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159602,COLMADO JUANITA,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159603,CARMEN,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA,N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159604,GREGORY,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159605,BANCA SELENI,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159606,FARMACIA DILONE II,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159609,FARMACIA DILONE,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159610,VENTORILLO LA YAUTIA I,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA (MONTE PLATA),N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
159624,SUP. LA GRAN PARADA DE MENDOZA,A,0000000000,RD.DRosarioR,MENDOZA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159633,COL SANDY,A,0000000000,RD.MGarciaJavier.EMontero,ZONA COLONIAL (DISTRITO NACIONAL),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159636,BODEGA LOS PRIMO VILLA,A,0000000000,RD.MGarciaJavier,INVIMOSA (SANTO DOMINGO ESTE),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159652,COLMADO DOÑA TOÑA,A,0000000000,RD.BeMediaVending,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159662,BODEGA ALEX,A,0000000000,RD.DSoto,CRISTO REY (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159663,COL JOVITO,A,0000000000,RD.DSoto,CRISTO REY (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159664,COL MARIA,A,0000000000,RD.DSoto,CRISTO REY (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159679,RAFA TECHNOLOGY,A,0000000000,RD.EMontero,BARRIO BALAGUER,N/A,Barahona,,,N/A,N/A,8.11,5.89,10
159680,JOSE LIBRADO RECARGAS,A,0000000000,RD.EMontero,BARRIO BALAGUER,N/A,Barahona,,,N/A,N/A,8.11,5.89,10
159714,COLMADO ARAUJO PEPE,A,0000000000,RD.ECollado.KHolguin,VILLA MELLA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159753,MINI MARKET CTN,A,0000000000,RD.MGarciaJavier.EMontero,CIUDAD COLONIAL (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159765,COLMADO EL CHINO,A,0000000000,RD.RFiguereo,SANTO DOMIGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159773,BGA SOTO (AMADO),A,0000000000,RD.NCepeda,VILLA CONSUELO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159792," TIENDA",A,0000000000,RD.MGarciaJavier.EMontero,HONDURAS (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159793,COL JORDELI. KENEDY,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159796,COLMADO LOS PRIMOS 3,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
159802,BGA LA SEIBO,A,0000000000,RD.NCepeda,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159803,BODEGA MEDINA,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
159804,COLMADO LA FE,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
159805,COLMADO LA TIENDA,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
159806,COLMADO EL VARON,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
159808,SORIANO EUSEBIO 1,A,0000000000,RD.RASoriano,HIGUEY (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159809,SORIANO EUSEBIO 2,A,0000000000,RD.RASoriano,HIGUEY (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159811,COLMADO LA BENDICION DE DIOS 1,A,0000000000,RD.ECollado.RecargaSolutions,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159813,COL BRIANNA,A,0000000000,RD.NMedina,LOS TANQUESITOS STO DGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159814,CASA DEGMAR,A,0000000000,RD.NMedina,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159827,BODEGA NEPO ( CAONABO ),A,0000000000,RD.ECollado.NCarrasco,EVARISTO MORALES,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159828,EXPRESO ALTOS DE ARROYO HONDO,A,0000000000,RD.ECollado.KHolguin,ARROYO HONDO (DISTRITO NACIONAL),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159832,COLMADO ND,A,0000000000,RD.ECollado.JBeriguete,URB. MIRAMAR,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159835,COLMADO PEGUERO,A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159842,ALMACEN DIOGENES,A,0000000000,RD.Almonte,LAS COLINAS,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159884,COL ROBISON #1,A,0000000000,RD.MCastillo,HIGUEY (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159906,COLMADO ALTAGRACIA ( CABO ),A,0000000000,RD.JBoves,OCOA,N/A,San José de Ocoa,,,N/A,N/A,8.11,5.89,10
159917,TECNOSOLUTION,A,0000000000,Rd.LColmenarez.AMuñoz,"SANTO DOMINGO  ESTE ",N/A,Peravia,,,N/A,N/A,8.11,5.89,10
159918,JK & SERVICIOS,A,0000000000,RD.ATineo,HAINA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159929,COL PALA PIZZA,A,0000000000,RD.MCastillo,HIGUEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159931," COL JENIFER LIBERTAD",A,0000000000,RD.MCastillo,HIGUEY (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
159932,LA CUAVA RECARGAS,A,0000000000,RD.ATineo,HAINA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159937,COL. FUENTE GUERRA,A,0000000000,RD.AMorillo.JMorillo,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
159942,SUPER COLMADO LUGO PEREZ,A,0000000000,RD.Almonte.RPuntiel,MOCA,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159943,SUPERMARKET QUEZADA(BENITO JUAREZ),A,0000000000,RD.Almonte,MOCA,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159946,COLMADO LA RUTA,A,0000000000,RD.WCaraballo,LOS MULOS,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
159948,BODEGA EL 7.5  (INDEPENDENCIA),A,0000000000,RD.ECollado.NCarrasco,MIRADOR NORTE,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159949,COLMADO SORIANO (FERIA),A,0000000000,RD.ECollado.NCarrasco,EL MILLON,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
159966,COLM CRUZ PAY,A,0000000000,RD.Almonte.DPolanco,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159967,MINIMARKET LA PLAZA,A,0000000000,RD.Almonte.CarlosRodriguez,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159968,COLMADO JCH,A,0000000000,RD.Almonte,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159970,COLMADO VALERIO,A,0000000000,RD.Almonte,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159971,COLMADO ANTHONY (LAS PALOMAS),A,0000000000,RD.Almonte,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159972,COLMADO JOAQUIN,A,0000000000,RD.Almonte.DPolanco,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159973,COLMADO BLANCO,A,0000000000,RD.Almonte,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159974,COLMADO LA ESPERANZA (RINCON LARGO),A,0000000000,RD.Almonte,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159975,COLMADO BATISTA (LA PRESA),A,0000000000,RD.Almonte,SANTIAGO,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
159989,GREMENZA,A,0000000000,RD.JBoves,AZUA,N/A,Azua,,,N/A,N/A,8.11,5.89,10
159999,COL JR,A,0000000000,RD.NCepeda,CRISTO REY (DISTRITO NACIONAL),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160000,COL YAJAIRA,A,0000000000,RD.MGarciaJavier,SANTO DOMINGO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160001,HOTEL EL VIAJANTE,A,0000000000,RD.RASoriano,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
160011,RECARGAS WINIFER,A,0000000000,RD.RFiguereo,SANTO DOMIGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160026,COL LOS TAINO,A,0000000000,RD.MGarciaJavier,LOS ALCARRIZOS (SANTO DOMINGO OESTE),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
160028,OLIVER ANTONIO GONZALEZ SANCHEZ,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA,N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
160029,COLMADO YANIRIS,A,0000000000,RD.CMAlejo,MANOGUAYABO (SANTO DOMINGO OESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160030,YEFRI ABAD HERNANDEZ,A,0000000000,RD.MGarciaJavier.FHidalgo,YAMASA,N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
160065,COLMADO LOS MUCHACHOS,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160066,COL ANGELES 1,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160068,COLMADO GUERRERO,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160069,SUPER MARKET SAN FCO,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160070,SUPER COL FLACA,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160071,ALEJANDRO,A,0000000000,Rd.ECollado.SMoreta,ARROYO HONDO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
160072,MINI MARKET ECONOMIA,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160086,COLMADO GABRIELA,A,0000000000,RD.JMariñez,BAYAHIBE,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160087,COLMADO DE NOSOTROS,A,0000000000,RD.JMariñez,BAYAHIBE,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160095,ESTEFANY RECARGAS -LOT,A,0000000000,RD.GLVelasquez,VILLA MELLA (SANTO DOMINGO NORTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160098,FANTASIAS DEYANIRA,A,0000000000,RD.GLVelasquez,PEND,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160099,ESTELA RECARGAS,A,0000000000,RD.GLVelasquez,EVARISTO MORALES (DISTRITO NACIONAL),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160100,COLMADO BELLA - LOT,A,0000000000,RD.GLVelasquez,VILLA MELLA (SANTO DOMINGO NORTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160101,IVELISE RECARGAS - LOT,A,0000000000,RD.GLVelasquez,PEND,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160102,CAFETERIA YOLAINY - LOT,A,0000000000,RD.GLVelasquez,PEND,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160103,COLMADO LA FAMILIA,A,0000000000,RD.GLVelasquez,PEND,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160104,COLMADO POCHOLO - LOT,A,0000000000,RD.GLVelasquez,VILLA MELLA (SANTO DOMINGO NORTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160110,COLMADO LA CURVA,A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160118,COLMADO MARIÑEZ,A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160119," HAMILTON",A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160120,COLMADO MARIÑEZ,A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160128,COLMADO DON TEO #  2,A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
160157,"COL. NORYS , VILLA MELLA",A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
160161,RECARGA YARITZA,A,0000000000,RD.RFiguereo,SANTO DOMIGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160164,GENESIS ( YUNIOR ),A,0000000000,RD.FSuazo,SAN ISIDRO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160173,COLMADO LA SOLUCION,A,0000000000,RD.GLVelasquez,VILLA MELLA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160179,CEDENO,A,0000000000,Rd.ECollado.SMoreta,D N,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
160183,"COL MEDINA, GRAN PARADA",A,0000000000,RD.FNolasco,PUERTO PLATA,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
160271,LILIAM RAMIREZ,A,0000000000,RD.GRodriguezR,VILLA MELLA (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
160305,FARMACIA AMPRI,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
160312,COLMADO ELVIS 2,A,0000000000,RD.ECollado.RecargaSolutions,SAN CRISTOBAL,N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
160317,ANTONIO SORIANO EUSEBIO 2,A,0000000000,RD.RASoriano,HIGUEY (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
160318,ANTONIO SORIANO EUSEBIO 3,A,0000000000,RD.RASoriano,HIGUEY (LA ALTAGRACIA),N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
